#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  delta  388  443.68436913
CI  delta  389  440.288721971
CI  delta  390  436.927637417
CI  delta  391  433.600676839
CI  delta  392  430.307408266
CI  delta  393  427.047406277
CI  delta  394  423.820251876
CI  delta  395  420.625532389
CI  delta  396  417.462841345
CI  delta  397  414.331778369
CI  delta  398  411.231949081
CI  delta  399  408.162964984
CI  delta  400  405.124443368
CI  delta  401  402.116007204
CI  delta  402  399.137285052
CI  delta  403  396.18791096
CI  delta  404  393.267524372
CI  delta  405  390.375770033
CI  delta  406  387.5122979
CI  delta  407  384.676763056
CI  delta  408  381.868825615
CI  delta  409  379.088150645
CI  delta  410  376.334408077
CI  delta  411  373.607272626
CI  delta  412  370.906423714
CI  delta  413  368.231545382
CI  delta  414  365.582326221
CI  delta  415  362.958459289
CI  delta  416  360.359642043
CI  delta  417  357.785576259
CI  delta  418  355.235967967
CI  delta  419  352.710527373
CI  delta  420  350.208968796
CI  delta  421  347.731010598
CI  delta  422  345.276375116
CI  delta  423  342.844788599
CI  delta  424  340.435981142
CI  delta  425  338.049686624
CI  delta  426  335.685642648
CI  delta  427  333.343590475
CI  delta  428  331.023274971
CI  delta  429  328.724444545
CI  delta  430  326.446851091
CI  delta  431  324.190249935
CI  delta  432  321.954399777
CI  delta  433  319.739062638
CI  delta  434  317.544003807
CI  delta  435  315.368991788
CI  delta  436  313.213798249
CI  delta  437  311.078197971
CI  delta  438  308.9619688
CI  delta  439  306.8648916
CI  delta  440  304.786750199
CI  delta  441  302.727331349
CI  delta  442  300.686424677
CI  delta  443  298.66382264
CI  delta  444  296.659320481
CI  delta  445  294.672716185
CI  delta  446  292.703810438
CI  delta  447  290.752406581
CI  delta  448  288.818310574
CI  delta  449  286.901330952
CI  delta  450  285.001278785
CI  delta  451  283.117967642
CI  delta  452  281.251213549
CI  delta  453  279.400834954
CI  delta  454  277.566652686
CI  delta  455  275.748489926
CI  delta  456  273.946172161
CI  delta  457  272.159527159
CI  delta  458  270.388384927
CI  delta  459  268.632577681
CI  delta  460  266.89193981
CI  delta  461  265.166307846
CI  delta  462  263.455520431
CI  delta  463  261.759418282
CI  delta  464  260.077844166
CI  delta  465  258.410642861
CI  delta  466  256.757661137
CI  delta  467  255.118747715
CI  delta  468  253.493753246
CI  delta  469  251.882530279
CI  delta  470  250.284933233
CI  delta  471  248.700818369
CI  delta  472  247.130043767
CI  delta  473  245.572469293
CI  delta  474  244.027956576
CI  delta  475  242.496368983
CI  delta  476  240.977571592
CI  delta  477  239.471431168
CI  delta  478  237.977816137
CI  delta  479  236.496596565
CI  delta  480  235.027644129
CI  delta  481  233.570832099
CI  delta  482  232.126035313
CI  delta  483  230.693130154
CI  delta  484  229.271994527
CI  delta  485  227.862507839
CI  delta  486  226.464550977
CI  delta  487  225.078006286
CI  delta  488  223.702757549
CI  delta  489  222.338689967
CI  delta  490  220.985690137
CI  delta  491  219.643646034
CI  delta  492  218.312446991
CI  delta  493  216.99198368
CI  delta  494  215.682148093
CI  delta  495  214.382833521
CI  delta  496  213.093934542
CI  delta  497  211.815346996
CI  delta  498  210.546967972
CI  delta  499  209.288695789
CI  delta  500  208.040429978
