#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
NI  beta  312  429.134873829
NI  beta  313  425.04784744
NI  beta  314  421.012555996
NI  beta  315  417.028183482
NI  beta  316  413.093929277
NI  beta  317  409.209007819
NI  beta  318  405.372648277
NI  beta  319  401.584094227
NI  beta  320  397.842603342
NI  beta  321  394.147447081
NI  beta  322  390.497910398
NI  beta  323  386.893291445
NI  beta  324  383.332901296
NI  beta  325  379.81606366
NI  beta  326  376.342114623
NI  beta  327  372.910402376
NI  beta  328  369.52028696
NI  beta  329  366.171140021
NI  beta  330  362.862344556
NI  beta  331  359.593294683
NI  beta  332  356.363395401
NI  beta  333  353.17206237
NI  beta  334  350.01872168
NI  beta  335  346.902809643
NI  beta  336  343.823772575
NI  beta  337  340.781066593
NI  beta  338  337.774157411
NI  beta  339  334.802520146
NI  beta  340  331.865639121
NI  beta  341  328.963007681
NI  beta  342  326.094128009
NI  beta  343  323.258510945
NI  beta  344  320.45567581
NI  beta  345  317.685150238
NI  beta  346  314.946470009
NI  beta  347  312.23917888
NI  beta  348  309.562828434
NI  beta  349  306.916977915
NI  beta  350  304.301194082
NI  beta  351  301.715051059
NI  beta  352  299.158130186
NI  beta  353  296.630019881
NI  beta  354  294.130315498
NI  beta  355  291.658619191
NI  beta  356  289.214539783
NI  beta  357  286.797692635
NI  beta  358  284.407699517
NI  beta  359  282.044188488
NI  beta  360  279.70679377
NI  beta  361  277.395155632
NI  beta  362  275.108920271
NI  beta  363  272.847739701
NI  beta  364  270.611271642
NI  beta  365  268.399179409
NI  beta  366  266.211131805
NI  beta  367  264.04680302
NI  beta  368  261.905872528
NI  beta  369  259.788024984
NI  beta  370  257.692950133
NI  beta  371  255.620342707
NI  beta  372  253.569902339
NI  beta  373  251.541333465
NI  beta  374  249.534345238
NI  beta  375  247.548651442
NI  beta  376  245.583970402
NI  beta  377  243.640024903
NI  beta  378  241.716542107
NI  beta  379  239.813253472
NI  beta  380  237.929894676
NI  beta  381  236.066205535
NI  beta  382  234.221929934
NI  beta  383  232.396815746
NI  beta  384  230.590614764
NI  beta  385  228.803082631
NI  beta  386  227.033978766
NI  beta  387  225.283066302
NI  beta  388  223.550112013
NI  beta  389  221.834886254
NI  beta  390  220.137162894
NI  beta  391  218.456719255
NI  beta  392  216.79333605
NI  beta  393  215.146797321
NI  beta  394  213.516890386
NI  beta  395  211.903405774
NI  beta  396  210.306137174
NI  beta  397  208.724881376
NI  beta  398  207.159438218
NI  beta  399  205.609610535
NI  beta  400  204.075204103
NI  beta  401  202.55602759
NI  beta  402  201.051892506
NI  beta  403  199.562613152
NI  beta  404  198.088006576
NI  beta  405  196.627892522
NI  beta  406  195.182093383
NI  beta  407  193.75043416
NI  beta  408  192.332742413
