#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  beta  851  21.2763694878
CI  beta  852  21.2016280746
CI  beta  853  21.1272363291
CI  beta  854  21.0531922091
CI  beta  855  20.9794936863
CI  beta  856  20.9061387467
CI  beta  857  20.8331253905
CI  beta  858  20.7604516316
CI  beta  859  20.6881154981
CI  beta  860  20.6161150314
CI  beta  861  20.5444482868
CI  beta  862  20.4731133331
CI  beta  863  20.4021082524
CI  beta  864  20.3314311401
CI  beta  865  20.2610801048
CI  beta  866  20.1910532682
CI  beta  867  20.1213487649
CI  beta  868  20.0519647424
CI  beta  869  19.982899361
CI  beta  870  19.9141507937
CI  beta  871  19.8457172258
CI  beta  872  19.7775968554
CI  beta  873  19.7097878928
CI  beta  874  19.6422885604
CI  beta  875  19.5750970931
CI  beta  876  19.5082117376
CI  beta  877  19.4416307526
CI  beta  878  19.3753524088
CI  beta  879  19.3093749885
CI  beta  880  19.2436967859
CI  beta  881  19.1783161066
CI  beta  882  19.1132312679
CI  beta  883  19.0484405981
CI  beta  884  18.9839424374
CI  beta  885  18.9197351368
CI  beta  886  18.8558170585
CI  beta  887  18.792186576
CI  beta  888  18.7288420735
CI  beta  889  18.6657819461
CI  beta  890  18.6030045999
CI  beta  891  18.5405084515
CI  beta  892  18.4782919282
CI  beta  893  18.4163534678
CI  beta  894  18.3546915188
CI  beta  895  18.2933045397
CI  beta  896  18.2321909995
CI  beta  897  18.1713493775
CI  beta  898  18.110778163
CI  beta  899  18.0504758553
CI  beta  900  17.990440964
CI  beta  901  17.9306720082
CI  beta  902  17.871167517
CI  beta  903  17.8119260294
CI  beta  904  17.7529460939
CI  beta  905  17.6942262687
CI  beta  906  17.6357651213
CI  beta  907  17.577561229
CI  beta  908  17.5196131782
CI  beta  909  17.4619195648
CI  beta  910  17.4044789938
CI  beta  911  17.3472900795
CI  beta  912  17.2903514451
CI  beta  913  17.233661723
CI  beta  914  17.1772195545
CI  beta  915  17.1210235899
CI  beta  916  17.065072488
CI  beta  917  17.0093649168
CI  beta  918  16.9538995527
CI  beta  919  16.8986750807
CI  beta  920  16.8436901945
CI  beta  921  16.7889435963
CI  beta  922  16.7344339965
CI  beta  923  16.6801601142
CI  beta  924  16.6261206764
CI  beta  925  16.5723144189
CI  beta  926  16.518740085
CI  beta  927  16.4653964267
CI  beta  928  16.4122822036
CI  beta  929  16.3593961837
CI  beta  930  16.3067371427
CI  beta  931  16.254303864
CI  beta  932  16.2020951393
CI  beta  933  16.1501097676
CI  beta  934  16.0983465558
CI  beta  935  16.0468043184
CI  beta  936  15.9954818776
CI  beta  937  15.944378063
CI  beta  938  15.8934917115
CI  beta  939  15.8428216679
CI  beta  940  15.7923667838
CI  beta  941  15.7421259186
CI  beta  942  15.6920979386
CI  beta  943  15.6422817174
