#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
HeI  alpha  300  242.44566671647422
HeI  alpha  301  240.0412556835885
HeI  alpha  302  237.66853361392484
HeI  alpha  303  235.32698016609268
HeI  alpha  304  233.01608521809115
HeI  alpha  305  230.73534863396284
HeI  alpha  306  228.48428003639913
HeI  alpha  307  226.2623985854026
HeI  alpha  308  224.06923276248304
HeI  alpha  309  221.90432016060976
HeI  alpha  310  219.76720727937956
HeI  alpha  311  217.65744932556234
HeI  alpha  312  215.57461001866176
HeI  alpha  313  213.518261401452
HeI  alpha  314  211.4879836552849
HeI  alpha  315  209.48336492016108
HeI  alpha  316  207.504001119159
HeI  alpha  317  205.54949578747807
HeI  alpha  318  203.61945990561054
HeI  alpha  319  201.7135117367378
HeI  alpha  320  199.83127666817748
HeI  alpha  321  197.97238705674263
HeI  alpha  322  196.13648207794577
HeI  alpha  323  194.32320757888633
HeI  alpha  324  192.5322159348159
HeI  alpha  325  190.76316590911946
HeI  alpha  326  189.01572251684632
HeI  alpha  327  187.28955689143376
HeI  alpha  328  185.5843461547744
HeI  alpha  329  183.89977329032624
HeI  alpha  330  182.23552701941526
HeI  alpha  331  180.5913016803526
HeI  alpha  332  178.96679711061066
HeI  alpha  333  177.36171853171882
HeI  alpha  334  175.77577643688934
HeI  alpha  335  174.20868648142985
HeI  alpha  336  172.66016937561855
HeI  alpha  337  171.12995078018193
HeI  alpha  338  169.61776120426327
HeI  alpha  339  168.12333590569264
HeI  alpha  340  166.64641479368646
HeI  alpha  341  165.18674233376476
HeI  alpha  342  163.74406745492558
HeI  alpha  343  162.31814345891988
HeI  alpha  344  160.90872793168867
HeI  alpha  345  159.51558265677286
HeI  alpha  346  158.1384735308071
HeI  alpha  347  156.77717048088047
HeI  alpha  348  155.43144738379166
HeI  alpha  349  154.1010819872102
HeI  alpha  350  152.785855832548
HeI  alpha  351  151.48555417967032
HeI  alpha  352  150.19996593321673
HeI  alpha  353  148.9288835706442
HeI  alpha  354  147.67210307191397
HeI  alpha  355  146.42942385066078
HeI  alpha  356  145.2006486869891
HeI  alpha  357  143.98558366176846
HeI  alpha  358  142.78403809229405
HeI  alpha  359  141.5958244695187
