#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  alpha  648  24.1243539002
CI  alpha  649  24.0130963989
CI  alpha  650  23.9025219822
CI  alpha  651  23.7926254157
CI  alpha  652  23.683401513
CI  alpha  653  23.5748451354
CI  alpha  654  23.4669511912
CI  alpha  655  23.3597146352
CI  alpha  656  23.2531304683
CI  alpha  657  23.1471937369
CI  alpha  658  23.0418995324
CI  alpha  659  22.9372429909
CI  alpha  660  22.8332192926
CI  alpha  661  22.7298236613
CI  alpha  662  22.627051364
CI  alpha  663  22.5248977105
CI  alpha  664  22.4233580529
CI  alpha  665  22.322427785
CI  alpha  666  22.2221023421
CI  alpha  667  22.1223772004
CI  alpha  668  22.0232478768
CI  alpha  669  21.9247099282
CI  alpha  670  21.8267589512
CI  alpha  671  21.7293905818
CI  alpha  672  21.6326004945
CI  alpha  673  21.5363844029
CI  alpha  674  21.4407380581
CI  alpha  675  21.3456572492
CI  alpha  676  21.2511378025
CI  alpha  677  21.1571755812
CI  alpha  678  21.0637664851
CI  alpha  679  20.97090645
CI  alpha  680  20.8785914477
CI  alpha  681  20.7868174851
CI  alpha  682  20.6955806046
CI  alpha  683  20.6048768828
CI  alpha  684  20.514702431
CI  alpha  685  20.4250533944
CI  alpha  686  20.3359259516
CI  alpha  687  20.2473163149
CI  alpha  688  20.1592207293
CI  alpha  689  20.0716354726
CI  alpha  690  19.9845568545
CI  alpha  691  19.8979812173
CI  alpha  692  19.8119049344
CI  alpha  693  19.7263244108
CI  alpha  694  19.6412360825
CI  alpha  695  19.556636416
CI  alpha  696  19.4725219085
CI  alpha  697  19.3888890872
CI  alpha  698  19.3057345088
CI  alpha  699  19.2230547599
CI  alpha  700  19.1408464561
CI  alpha  701  19.0591062419
CI  alpha  702  18.9778307904
CI  alpha  703  18.8970168031
CI  alpha  704  18.8166610095
CI  alpha  705  18.736760167
CI  alpha  706  18.6573110603
CI  alpha  707  18.5783105014
CI  alpha  708  18.4997553295
CI  alpha  709  18.42164241
CI  alpha  710  18.3439686352
CI  alpha  711  18.2667309234
CI  alpha  712  18.1899262187
CI  alpha  713  18.1135514909
CI  alpha  714  18.0376037355
CI  alpha  715  17.9620799728
CI  alpha  716  17.8869772481
CI  alpha  717  17.8122926315
CI  alpha  718  17.7380232175
CI  alpha  719  17.6641661246
CI  alpha  720  17.5907184955
CI  alpha  721  17.5176774966
CI  alpha  722  17.4450403177
CI  alpha  723  17.3728041718
CI  alpha  724  17.3009662953
CI  alpha  725  17.229523947
CI  alpha  726  17.1584744085
CI  alpha  727  17.0878149839
CI  alpha  728  17.0175429993
CI  alpha  729  16.9476558028
CI  alpha  730  16.8781507643
CI  alpha  731  16.8090252752
CI  alpha  732  16.7402767483
CI  alpha  733  16.6719026173
CI  alpha  734  16.6039003373
CI  alpha  735  16.5362673837
CI  alpha  736  16.4690012526
CI  alpha  737  16.4020994604
CI  alpha  738  16.3355595438
CI  alpha  739  16.2693790593
CI  alpha  740  16.2035555832
CI  alpha  741  16.1380867114
CI  alpha  742  16.0729700593
CI  alpha  743  16.0082032613
CI  alpha  744  15.943783971
CI  alpha  745  15.8797098608
CI  alpha  746  15.8159786219
CI  alpha  747  15.7525879638
CI  alpha  748  15.6895356145
CI  alpha  749  15.6268193201
CI  alpha  750  15.5644368447
CI  alpha  751  15.5023859703
CI  alpha  752  15.4406644965
CI  alpha  753  15.3792702403
CI  alpha  754  15.3182010361
CI  alpha  755  15.2574547357
CI  alpha  756  15.1970292075
CI  alpha  757  15.1369223372
CI  alpha  758  15.0771320268
CI  alpha  759  15.0176561952
CI  alpha  760  14.9584927774
CI  alpha  761  14.8996397249
CI  alpha  762  14.8410950051
CI  alpha  763  14.7828566015
CI  alpha  764  14.7249225133
CI  alpha  765  14.6672907554
CI  alpha  766  14.6099593582
