#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  gamma  468  190.725361492
CI  gamma  469  189.511825736
CI  gamma  470  188.308563433
CI  gamma  471  187.115466097
CI  gamma  472  185.932426615
CI  gamma  473  184.759339224
CI  gamma  474  183.596099493
CI  gamma  475  182.442604304
CI  gamma  476  181.298751831
CI  gamma  477  180.164441523
CI  gamma  478  179.039574085
CI  gamma  479  177.924051458
CI  gamma  480  176.817776804
CI  gamma  481  175.720654484
CI  gamma  482  174.632590047
CI  gamma  483  173.553490207
CI  gamma  484  172.483262829
CI  gamma  485  171.421816912
CI  gamma  486  170.369062572
CI  gamma  487  169.32491103
CI  gamma  488  168.289274588
CI  gamma  489  167.262066622
CI  gamma  490  166.243201563
CI  gamma  491  165.232594881
CI  gamma  492  164.230163073
CI  gamma  493  163.235823646
CI  gamma  494  162.249495106
CI  gamma  495  161.271096939
CI  gamma  496  160.300549603
CI  gamma  497  159.337774508
CI  gamma  498  158.382694009
CI  gamma  499  157.43523139
CI  gamma  500  156.49531085
CI  gamma  501  155.56285749
CI  gamma  502  154.637797304
CI  gamma  503  153.720057164
CI  gamma  504  152.809564808
CI  gamma  505  151.906248828
CI  gamma  506  151.010038659
CI  gamma  507  150.120864567
CI  gamma  508  149.238657637
CI  gamma  509  148.363349762
CI  gamma  510  147.494873636
CI  gamma  511  146.633162734
CI  gamma  512  145.778151311
CI  gamma  513  144.929774386
CI  gamma  514  144.087967731
CI  gamma  515  143.252667866
CI  gamma  516  142.423812042
CI  gamma  517  141.601338239
CI  gamma  518  140.785185147
CI  gamma  519  139.975292167
CI  gamma  520  139.17159939
CI  gamma  521  138.374047598
CI  gamma  522  137.582578248
CI  gamma  523  136.797133467
CI  gamma  524  136.017656041
CI  gamma  525  135.244089407
CI  gamma  526  134.476377643
CI  gamma  527  133.714465462
CI  gamma  528  132.958298201
CI  gamma  529  132.207821816
CI  gamma  530  131.462982871
CI  gamma  531  130.72372853
CI  gamma  532  129.990006551
CI  gamma  533  129.261765278
CI  gamma  534  128.538953632
CI  gamma  535  127.821521103
CI  gamma  536  127.109417747
CI  gamma  537  126.402594172
CI  gamma  538  125.701001536
CI  gamma  539  125.004591538
CI  gamma  540  124.313316412
CI  gamma  541  123.627128917
CI  gamma  542  122.945982336
CI  gamma  543  122.269830462
CI  gamma  544  121.598627598
CI  gamma  545  120.932328547
CI  gamma  546  120.270888607
CI  gamma  547  119.614263563
CI  gamma  548  118.962409683
CI  gamma  549  118.315283709
CI  gamma  550  117.672842856
CI  gamma  551  117.035044799
CI  gamma  552  116.401847673
CI  gamma  553  115.773210066
CI  gamma  554  115.149091011
CI  gamma  555  114.529449983
CI  gamma  556  113.91424689
CI  gamma  557  113.303442074
CI  gamma  558  112.696996298
CI  gamma  559  112.094870745
CI  gamma  560  111.497027014
CI  gamma  561  110.90342711
CI  gamma  562  110.314033445
CI  gamma  563  109.728808827
CI  gamma  564  109.14771646
CI  gamma  565  108.570719934
CI  gamma  566  107.997783228
CI  gamma  567  107.428870696
CI  gamma  568  106.86394707
CI  gamma  569  106.302977451
CI  gamma  570  105.745927305
CI  gamma  571  105.19276246
CI  gamma  572  104.643449102
CI  gamma  573  104.097953768
CI  gamma  574  103.556243344
CI  gamma  575  103.018285059
CI  gamma  576  102.484046484
CI  gamma  577  101.953495524
CI  gamma  578  101.426600417
CI  gamma  579  100.903329727
CI  gamma  580  100.383652343
CI  gamma  581  99.8675374734
CI  gamma  582  99.3549546438
CI  gamma  583  98.8458736909
CI  gamma  584  98.3402647604
CI  gamma  585  97.8380983029
CI  gamma  586  97.3393450702
CI  gamma  587  96.8439761118
CI  gamma  588  96.3519627715
CI  gamma  589  95.8632766837
CI  gamma  590  95.3778897699
CI  gamma  591  94.8957742357
CI  gamma  592  94.4169025672
CI  gamma  593  93.9412475275
CI  gamma  594  93.4687821538
CI  gamma  595  92.9994797542
CI  gamma  596  92.5333139042
CI  gamma  597  92.0702584438
CI  gamma  598  91.6102874745
CI  gamma  599  91.1533753559
CI  gamma  600  90.6994967033
CI  gamma  601  90.2486263841
CI  gamma  602  89.8007395151
CI  gamma  603  89.3558114601
CI  gamma  604  88.913817826
CI  gamma  605  88.4747344612
CI  gamma  606  88.038537452
CI  gamma  607  87.60520312
CI  gamma  608  87.1747080196
CI  gamma  609  86.7470289354
CI  gamma  610  86.3221428793
CI  gamma  611  85.9000270879
CI  gamma  612  85.4806590203
CI  gamma  613  85.0640163552
CI  gamma  614  84.6500769885
CI  gamma  615  84.238819031
CI  gamma  616  83.8302208058
CI  gamma  617  83.4242608459
CI  gamma  618  83.0209178919
CI  gamma  619  82.6201708897
CI  gamma  620  82.2219989881
CI  gamma  621  81.8263815365
CI  gamma  622  81.4332980829
CI  gamma  623  81.0427283711
CI  gamma  624  80.6546523393
CI  gamma  625  80.2690501173
CI  gamma  626  79.8859020247
CI  gamma  627  79.5051885686
CI  gamma  628  79.1268904417
CI  gamma  629  78.75098852
CI  gamma  630  78.377463861
CI  gamma  631  78.0062977017
CI  gamma  632  77.6374714564
CI  gamma  633  77.2709667149
CI  gamma  634  76.9067652406
CI  gamma  635  76.5448489684
CI  gamma  636  76.1852000032
CI  gamma  637  75.8278006176
CI  gamma  638  75.4726332503
CI  gamma  639  75.1196805043
CI  gamma  640  74.768925145
CI  gamma  641  74.4203500987
CI  gamma  642  74.0739384504
CI  gamma  643  73.7296734423
CI  gamma  644  73.3875384725
CI  gamma  645  73.0475170924
CI  gamma  646  72.7095930062
CI  gamma  647  72.373750068
CI  gamma  648  72.0399722814
CI  gamma  649  71.7082437968
CI  gamma  650  71.3785489109
CI  gamma  651  71.0508720641
CI  gamma  652  70.7251978396
CI  gamma  653  70.4015109619
CI  gamma  654  70.0797962948
CI  gamma  655  69.7600388404
CI  gamma  656  69.4422237376
CI  gamma  657  69.1263362601
CI  gamma  658  68.8123618158
CI  gamma  659  68.5002859447
CI  gamma  660  68.1900943178
CI  gamma  661  67.8817727358
CI  gamma  662  67.5753071274
CI  gamma  663  67.2706835484
CI  gamma  664  66.9678881799
CI  gamma  665  66.6669073274
CI  gamma  666  66.3677274193
CI  gamma  667  66.0703350055
CI  gamma  668  65.7747167563
CI  gamma  669  65.4808594612
CI  gamma  670  65.1887500275
CI  gamma  671  64.8983754792
CI  gamma  672  64.6097229555
CI  gamma  673  64.3227797102
CI  gamma  674  64.0375331098
CI  gamma  675  63.7539706329
CI  gamma  676  63.4720798688
CI  gamma  677  63.1918485163
CI  gamma  678  62.9132643827
CI  gamma  679  62.6363153828
CI  gamma  680  62.3609895374
CI  gamma  681  62.0872749725
CI  gamma  682  61.8151599184
CI  gamma  683  61.5446327082
CI  gamma  684  61.275681777
CI  gamma  685  61.0082956609
CI  gamma  686  60.7424629959
CI  gamma  687  60.4781725168
CI  gamma  688  60.2154130565
CI  gamma  689  59.9541735444
CI  gamma  690  59.6944430062
CI  gamma  691  59.4362105625
CI  gamma  692  59.1794654276
CI  gamma  693  58.9241969093
CI  gamma  694  58.670394407
CI  gamma  695  58.4180474117
CI  gamma  696  58.1671455045
CI  gamma  697  57.9176783559
CI  gamma  698  57.6696357249
CI  gamma  699  57.4230074579
CI  gamma  700  57.1777834884
CI  gamma  701  56.9339538353
CI  gamma  702  56.691508603
CI  gamma  703  56.4504379796
CI  gamma  704  56.2107322368
CI  gamma  705  55.9723817287
CI  gamma  706  55.7353768912
CI  gamma  707  55.4997082409
CI  gamma  708  55.2653663747
CI  gamma  709  55.0323419686
CI  gamma  710  54.8006257773
CI  gamma  711  54.570208633
CI  gamma  712  54.3410814451
CI  gamma  713  54.1132351992
CI  gamma  714  53.8866609564
CI  gamma  715  53.6613498524
CI  gamma  716  53.4372930971
CI  gamma  717  53.2144819735
CI  gamma  718  52.9929078375
CI  gamma  719  52.7725621167
CI  gamma  720  52.5534363098
CI  gamma  721  52.3355219861
CI  gamma  722  52.1188107848
CI  gamma  723  51.9032944141
CI  gamma  724  51.6889646508
CI  gamma  725  51.4758133395
CI  gamma  726  51.2638323918
CI  gamma  727  51.0530137861
CI  gamma  728  50.8433495665
CI  gamma  729  50.6348318423
CI  gamma  730  50.4274527878
CI  gamma  731  50.2212046408
CI  gamma  732  50.0160797029
CI  gamma  733  49.8120703383
CI  gamma  734  49.6091689736
CI  gamma  735  49.4073680967
CI  gamma  736  49.2066602569
CI  gamma  737  49.0070380636
CI  gamma  738  48.8084941864
CI  gamma  739  48.611021354
CI  gamma  740  48.414612354
CI  gamma  741  48.219260032
CI  gamma  742  48.0249572915
CI  gamma  743  47.831697093
CI  gamma  744  47.6394724536
CI  gamma  745  47.4482764464
CI  gamma  746  47.2581022001
CI  gamma  747  47.0689428983
CI  gamma  748  46.8807917793
CI  gamma  749  46.6936421352
CI  gamma  750  46.5074873115
CI  gamma  751  46.3223207071
CI  gamma  752  46.1381357729
CI  gamma  753  45.9549260121
CI  gamma  754  45.7726849793
CI  gamma  755  45.5914062804
CI  gamma  756  45.4110835716
CI  gamma  757  45.2317105592
CI  gamma  758  45.0532809995
CI  gamma  759  44.8757886975
CI  gamma  760  44.6992275074
CI  gamma  761  44.5235913315
CI  gamma  762  44.3488741198
CI  gamma  763  44.1750698701
CI  gamma  764  44.0021726268
CI  gamma  765  43.8301764811
CI  gamma  766  43.6590755703
CI  gamma  767  43.4888640774
CI  gamma  768  43.3195362305
CI  gamma  769  43.1510863029
CI  gamma  770  42.9835086122
CI  gamma  771  42.8167975201
CI  gamma  772  42.6509474321
CI  gamma  773  42.4859527968
CI  gamma  774  42.3218081057
CI  gamma  775  42.1585078931
CI  gamma  776  41.996046735
CI  gamma  777  41.8344192495
CI  gamma  778  41.6736200959
CI  gamma  779  41.5136439746
CI  gamma  780  41.3544856264
CI  gamma  781  41.1961398327
CI  gamma  782  41.0386014147
CI  gamma  783  40.881865233
CI  gamma  784  40.7259261876
CI  gamma  785  40.5707792172
CI  gamma  786  40.4164192993
CI  gamma  787  40.2628414492
CI  gamma  788  40.1100407202
CI  gamma  789  39.9580122033
CI  gamma  790  39.8067510262
CI  gamma  791  39.6562523539
CI  gamma  792  39.5065113877
CI  gamma  793  39.3575233651
CI  gamma  794  39.2092835595
CI  gamma  795  39.0617872798
CI  gamma  796  38.9150298703
CI  gamma  797  38.7690067101
CI  gamma  798  38.623713213
CI  gamma  799  38.4791448271
CI  gamma  800  38.3352970346
CI  gamma  801  38.1921653513
CI  gamma  802  38.0497453265
CI  gamma  803  37.9080325429
CI  gamma  804  37.7670226156
CI  gamma  805  37.6267111926
CI  gamma  806  37.4870939542
CI  gamma  807  37.3481666126
CI  gamma  808  37.2099249117
CI  gamma  809  37.072364627
CI  gamma  810  36.9354815652
CI  gamma  811  36.7992715639
CI  gamma  812  36.6637304912
CI  gamma  813  36.5288542458
CI  gamma  814  36.3946387566
CI  gamma  815  36.261079982
CI  gamma  816  36.1281739105
CI  gamma  817  35.9959165597
CI  gamma  818  35.8643039764
CI  gamma  819  35.7333322361
CI  gamma  820  35.6029974433
